record_id,employee_id,date,scheduled_check_in_date,actual_check_in_date,scheduled_check_out_date,actual_check_out_date,late_minutes,is_late,is_absent,late_or_absent_reason
2058,294,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:51:00,2024-11-21 18:00:00,2024-11-21 18:27:00,0,False,False,
2059,295,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,기타
2060,295,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:50:00,2024-11-16 18:00:00,2024-11-16 17:41:00,0,False,False,
2061,295,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:30:00,2024-11-17 18:00:00,2024-11-17 18:39:00,30,True,False,교통 체증
2062,295,2024-11-18,2024-11-18 09:00:00,2024-11-18 08:59:00,2024-11-18 18:00:00,2024-11-18 18:09:00,0,False,False,
2063,295,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:13:00,2024-11-19 18:00:00,2024-11-19 18:16:00,13,True,False,개인 사정
2064,295,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:17:00,2024-11-20 18:00:00,2024-11-20 18:27:00,17,True,False,교통 체증
2065,295,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:24:00,2024-11-21 18:00:00,2024-11-21 18:47:00,24,True,False,교통 체증
2066,296,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:04:00,2024-11-15 18:00:00,2024-11-15 18:45:00,4,True,False,교통 체증
2067,296,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,가족 행사
2068,296,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,병가
2069,296,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,기타
2070,296,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:26:00,2024-11-19 18:00:00,2024-11-19 18:02:00,26,True,False,교통 체증
2071,296,2024-11-20,2024-11-20 09:00:00,2024-11-20 08:58:00,2024-11-20 18:00:00,2024-11-20 18:43:00,0,False,False,
2072,296,2024-11-21,2024-11-21 09:00:00,,2024-11-21 18:00:00,,0,False,True,기타
2073,297,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:23:00,2024-11-15 18:00:00,2024-11-15 18:04:00,23,True,False,개인 사정
2074,297,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:26:00,2024-11-16 18:00:00,2024-11-16 18:32:00,26,True,False,건강 문제
2075,297,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:06:00,2024-11-17 18:00:00,2024-11-17 17:40:00,6,True,False,개인 사정
2076,297,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:18:00,2024-11-18 18:00:00,2024-11-18 17:50:00,18,True,False,건강 문제
2077,297,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:53:00,2024-11-19 18:00:00,2024-11-19 18:39:00,0,False,False,
2078,297,2024-11-20,2024-11-20 09:00:00,,2024-11-20 18:00:00,,0,False,True,교통 문제
2079,297,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:05:00,2024-11-21 18:00:00,2024-11-21 18:21:00,5,True,False,개인 사정
2080,298,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:11:00,2024-11-15 18:00:00,2024-11-15 18:21:00,11,True,False,교통 체증
2081,298,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,병가
2082,298,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:29:00,2024-11-17 18:00:00,2024-11-17 18:09:00,29,True,False,교통 체증
2083,298,2024-11-18,2024-11-18 09:00:00,2024-11-18 08:55:00,2024-11-18 18:00:00,2024-11-18 18:16:00,0,False,False,
2084,298,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:08:00,2024-11-19 18:00:00,2024-11-19 17:57:00,8,True,False,교통 체증
2085,298,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:05:00,2024-11-20 18:00:00,2024-11-20 17:46:00,5,True,False,건강 문제
2086,298,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:28:00,2024-11-21 18:00:00,2024-11-21 18:49:00,28,True,False,건강 문제
2087,299,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:00:00,2024-11-15 18:00:00,2024-11-15 18:17:00,0,False,False,
2088,299,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:02:00,2024-11-16 18:00:00,2024-11-16 18:12:00,2,True,False,교통 체증
2089,299,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:17:00,2024-11-17 18:00:00,2024-11-17 18:21:00,17,True,False,교통 체증
2090,299,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,교통 문제
2091,299,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:54:00,2024-11-19 18:00:00,2024-11-19 17:58:00,0,False,False,
2092,299,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:04:00,2024-11-20 18:00:00,2024-11-20 17:58:00,4,True,False,건강 문제
2093,299,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:28:00,2024-11-21 18:00:00,2024-11-21 18:49:00,28,True,False,교통 체증
2094,300,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,기타
2095,300,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,병가
2096,300,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:04:00,2024-11-17 18:00:00,2024-11-17 18:59:00,4,True,False,건강 문제
2097,300,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:25:00,2024-11-18 18:00:00,2024-11-18 17:40:00,25,True,False,개인 사정
2098,300,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:49:00,2024-11-19 18:00:00,2024-11-19 18:20:00,0,False,False,
2099,300,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:22:00,2024-11-20 18:00:00,2024-11-20 18:21:00,22,True,False,교통 체증
2100,300,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:05:00,2024-11-21 18:00:00,2024-11-21 18:08:00,5,True,False,교통 체증
2101,301,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:03:00,2024-11-15 18:00:00,2024-11-15 18:41:00,3,True,False,건강 문제
2102,301,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:16:00,2024-11-16 18:00:00,2024-11-16 17:42:00,16,True,False,건강 문제
2103,301,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:55:00,2024-11-17 18:00:00,2024-11-17 18:43:00,0,False,False,
2104,301,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,기타
2105,301,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:59:00,2024-11-19 18:00:00,2024-11-19 18:35:00,0,False,False,
2106,301,2024-11-20,2024-11-20 09:00:00,,2024-11-20 18:00:00,,0,False,True,기타
2107,301,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:28:00,2024-11-21 18:00:00,2024-11-21 17:59:00,28,True,False,교통 체증
2108,302,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:52:00,2024-11-15 18:00:00,2024-11-15 17:44:00,0,False,False,
2109,302,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:22:00,2024-11-16 18:00:00,2024-11-16 18:56:00,22,True,False,교통 체증
2110,302,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,교통 문제
2111,302,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:21:00,2024-11-18 18:00:00,2024-11-18 18:41:00,21,True,False,교통 체증
2112,302,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:20:00,2024-11-19 18:00:00,2024-11-19 17:38:00,20,True,False,건강 문제
2113,302,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:10:00,2024-11-20 18:00:00,2024-11-20 17:49:00,10,True,False,개인 사정
2114,302,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:11:00,2024-11-21 18:00:00,2024-11-21 17:38:00,11,True,False,건강 문제
2115,303,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:15:00,2024-11-15 18:00:00,2024-11-15 18:27:00,15,True,False,건강 문제
2116,303,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:20:00,2024-11-16 18:00:00,2024-11-16 18:02:00,20,True,False,교통 체증
2117,303,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:15:00,2024-11-17 18:00:00,2024-11-17 17:52:00,15,True,False,개인 사정
2118,303,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:16:00,2024-11-18 18:00:00,2024-11-18 18:17:00,16,True,False,교통 체증
2119,303,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,가족 행사
2120,303,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:21:00,2024-11-20 18:00:00,2024-11-20 18:42:00,21,True,False,건강 문제
2121,303,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:51:00,2024-11-21 18:00:00,2024-11-21 18:37:00,0,False,False,
2122,304,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:04:00,2024-11-15 18:00:00,2024-11-15 18:27:00,4,True,False,교통 체증
2123,304,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:48:00,2024-11-16 18:00:00,2024-11-16 18:28:00,0,False,False,
2124,304,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:26:00,2024-11-17 18:00:00,2024-11-17 17:35:00,26,True,False,교통 체증
2125,304,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:13:00,2024-11-18 18:00:00,2024-11-18 18:24:00,13,True,False,건강 문제
2126,304,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:07:00,2024-11-19 18:00:00,2024-11-19 17:45:00,7,True,False,교통 체증
2127,304,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:30:00,2024-11-20 18:00:00,2024-11-20 18:48:00,30,True,False,건강 문제
2128,304,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:08:00,2024-11-21 18:00:00,2024-11-21 17:47:00,8,True,False,개인 사정
2129,305,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:05:00,2024-11-15 18:00:00,2024-11-15 18:50:00,5,True,False,건강 문제
2130,305,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:20:00,2024-11-16 18:00:00,2024-11-16 18:56:00,20,True,False,교통 체증
2131,305,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:15:00,2024-11-17 18:00:00,2024-11-17 17:31:00,15,True,False,건강 문제
2132,305,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:27:00,2024-11-18 18:00:00,2024-11-18 18:48:00,27,True,False,개인 사정
2133,305,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:14:00,2024-11-19 18:00:00,2024-11-19 17:43:00,14,True,False,건강 문제
2134,305,2024-11-20,2024-11-20 09:00:00,2024-11-20 08:52:00,2024-11-20 18:00:00,2024-11-20 18:21:00,0,False,False,
2135,305,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:52:00,2024-11-21 18:00:00,2024-11-21 18:20:00,0,False,False,
2136,306,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:04:00,2024-11-15 18:00:00,2024-11-15 18:46:00,4,True,False,개인 사정
2137,306,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,병가
2138,306,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:56:00,2024-11-17 18:00:00,2024-11-17 18:29:00,0,False,False,
2139,306,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:05:00,2024-11-18 18:00:00,2024-11-18 18:40:00,5,True,False,개인 사정
2140,306,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,기타
2141,306,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:06:00,2024-11-20 18:00:00,2024-11-20 17:59:00,6,True,False,건강 문제
2142,306,2024-11-21,2024-11-21 09:00:00,,2024-11-21 18:00:00,,0,False,True,기타
2143,307,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:55:00,2024-11-15 18:00:00,2024-11-15 18:01:00,0,False,False,
2144,307,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:26:00,2024-11-16 18:00:00,2024-11-16 18:09:00,26,True,False,건강 문제
2145,307,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,교통 문제
2146,307,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:16:00,2024-11-18 18:00:00,2024-11-18 18:57:00,16,True,False,건강 문제
2147,307,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:56:00,2024-11-19 18:00:00,2024-11-19 17:34:00,0,False,False,
2148,307,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:02:00,2024-11-20 18:00:00,2024-11-20 18:22:00,2,True,False,교통 체증
2149,307,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:49:00,2024-11-21 18:00:00,2024-11-21 17:38:00,0,False,False,
2150,308,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,기타
2151,308,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:48:00,2024-11-16 18:00:00,2024-11-16 18:09:00,0,False,False,
2152,308,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:06:00,2024-11-17 18:00:00,2024-11-17 18:11:00,6,True,False,개인 사정
2153,308,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:03:00,2024-11-18 18:00:00,2024-11-18 18:57:00,3,True,False,교통 체증
2154,308,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:16:00,2024-11-19 18:00:00,2024-11-19 18:31:00,16,True,False,교통 체증
2155,308,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:13:00,2024-11-20 18:00:00,2024-11-20 17:56:00,13,True,False,건강 문제
2156,308,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:24:00,2024-11-21 18:00:00,2024-11-21 17:55:00,24,True,False,교통 체증
2157,309,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:55:00,2024-11-15 18:00:00,2024-11-15 17:31:00,0,False,False,
2158,309,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:14:00,2024-11-16 18:00:00,2024-11-16 17:52:00,14,True,False,개인 사정
2159,309,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:21:00,2024-11-17 18:00:00,2024-11-17 17:51:00,21,True,False,교통 체증
2160,309,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:25:00,2024-11-18 18:00:00,2024-11-18 18:33:00,25,True,False,건강 문제
2161,309,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:18:00,2024-11-19 18:00:00,2024-11-19 18:42:00,18,True,False,건강 문제
2162,309,2024-11-20,2024-11-20 09:00:00,2024-11-20 08:59:00,2024-11-20 18:00:00,2024-11-20 18:25:00,0,False,False,
2163,309,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:17:00,2024-11-21 18:00:00,2024-11-21 17:49:00,17,True,False,건강 문제
2164,310,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:49:00,2024-11-15 18:00:00,2024-11-15 18:50:00,0,False,False,
2165,310,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:47:00,2024-11-16 18:00:00,2024-11-16 18:32:00,0,False,False,
2166,310,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:20:00,2024-11-17 18:00:00,2024-11-17 17:55:00,20,True,False,교통 체증
2167,310,2024-11-18,2024-11-18 09:00:00,2024-11-18 08:55:00,2024-11-18 18:00:00,2024-11-18 18:41:00,0,False,False,
2168,310,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,병가
2169,310,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:30:00,2024-11-20 18:00:00,2024-11-20 18:40:00,30,True,False,교통 체증
2170,310,2024-11-21,2024-11-21 09:00:00,,2024-11-21 18:00:00,,0,False,True,교통 문제
2171,311,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:59:00,2024-11-15 18:00:00,2024-11-15 18:27:00,0,False,False,
2172,311,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,가족 행사
2173,311,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:14:00,2024-11-17 18:00:00,2024-11-17 17:58:00,14,True,False,건강 문제
2174,311,2024-11-18,2024-11-18 09:00:00,2024-11-18 08:57:00,2024-11-18 18:00:00,2024-11-18 18:22:00,0,False,False,
2175,311,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,교통 문제
2176,311,2024-11-20,2024-11-20 09:00:00,2024-11-20 08:51:00,2024-11-20 18:00:00,2024-11-20 17:33:00,0,False,False,
2177,311,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:16:00,2024-11-21 18:00:00,2024-11-21 18:05:00,16,True,False,교통 체증
2178,312,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:46:00,2024-11-15 18:00:00,2024-11-15 17:59:00,0,False,False,
2179,312,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,가족 행사
2180,312,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:27:00,2024-11-17 18:00:00,2024-11-17 18:07:00,27,True,False,건강 문제
2181,312,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,기타
2182,312,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:04:00,2024-11-19 18:00:00,2024-11-19 17:38:00,4,True,False,건강 문제
2183,312,2024-11-20,2024-11-20 09:00:00,2024-11-20 08:58:00,2024-11-20 18:00:00,2024-11-20 18:16:00,0,False,False,
2184,312,2024-11-21,2024-11-21 09:00:00,,2024-11-21 18:00:00,,0,False,True,기타
2185,313,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:59:00,2024-11-15 18:00:00,2024-11-15 18:05:00,0,False,False,
2186,313,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,기타
2187,313,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:59:00,2024-11-17 18:00:00,2024-11-17 18:32:00,0,False,False,
2188,313,2024-11-18,2024-11-18 09:00:00,2024-11-18 08:56:00,2024-11-18 18:00:00,2024-11-18 18:44:00,0,False,False,
2189,313,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:57:00,2024-11-19 18:00:00,2024-11-19 18:50:00,0,False,False,
2190,313,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:22:00,2024-11-20 18:00:00,2024-11-20 18:46:00,22,True,False,건강 문제
2191,313,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:46:00,2024-11-21 18:00:00,2024-11-21 18:19:00,0,False,False,
2192,314,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,기타
2193,314,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:07:00,2024-11-16 18:00:00,2024-11-16 18:37:00,7,True,False,건강 문제
2194,314,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:04:00,2024-11-17 18:00:00,2024-11-17 18:52:00,4,True,False,개인 사정
2195,314,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:12:00,2024-11-18 18:00:00,2024-11-18 18:16:00,12,True,False,개인 사정
2196,314,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,병가
2197,314,2024-11-20,2024-11-20 09:00:00,2024-11-20 08:49:00,2024-11-20 18:00:00,2024-11-20 17:56:00,0,False,False,
2198,314,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:13:00,2024-11-21 18:00:00,2024-11-21 17:53:00,13,True,False,교통 체증
2199,315,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:52:00,2024-11-15 18:00:00,2024-11-15 18:44:00,0,False,False,
2200,315,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:24:00,2024-11-16 18:00:00,2024-11-16 17:37:00,24,True,False,개인 사정
2201,315,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:59:00,2024-11-17 18:00:00,2024-11-17 18:33:00,0,False,False,
2202,315,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,교통 문제
2203,315,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,기타
2204,315,2024-11-20,2024-11-20 09:00:00,2024-11-20 08:47:00,2024-11-20 18:00:00,2024-11-20 17:41:00,0,False,False,
2205,315,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:20:00,2024-11-21 18:00:00,2024-11-21 18:33:00,20,True,False,개인 사정
2206,316,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:49:00,2024-11-15 18:00:00,2024-11-15 18:08:00,0,False,False,
2207,316,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,교통 문제
2208,316,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:05:00,2024-11-17 18:00:00,2024-11-17 17:57:00,5,True,False,건강 문제
2209,316,2024-11-18,2024-11-18 09:00:00,2024-11-18 08:51:00,2024-11-18 18:00:00,2024-11-18 18:53:00,0,False,False,
2210,316,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:21:00,2024-11-19 18:00:00,2024-11-19 18:23:00,21,True,False,개인 사정
2211,316,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:03:00,2024-11-20 18:00:00,2024-11-20 18:07:00,3,True,False,건강 문제
2212,316,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:18:00,2024-11-21 18:00:00,2024-11-21 18:11:00,18,True,False,교통 체증
2213,317,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:22:00,2024-11-15 18:00:00,2024-11-15 18:42:00,22,True,False,건강 문제
2214,317,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:25:00,2024-11-16 18:00:00,2024-11-16 18:25:00,25,True,False,교통 체증
2215,317,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:23:00,2024-11-17 18:00:00,2024-11-17 18:44:00,23,True,False,개인 사정
2216,317,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:28:00,2024-11-18 18:00:00,2024-11-18 18:42:00,28,True,False,교통 체증
2217,317,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,기타
2218,317,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:18:00,2024-11-20 18:00:00,2024-11-20 17:56:00,18,True,False,건강 문제
2219,317,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:11:00,2024-11-21 18:00:00,2024-11-21 17:51:00,11,True,False,건강 문제
2220,318,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:58:00,2024-11-15 18:00:00,2024-11-15 17:56:00,0,False,False,
2221,318,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:53:00,2024-11-16 18:00:00,2024-11-16 18:23:00,0,False,False,
2222,318,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,병가
2223,318,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,병가
2224,318,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:50:00,2024-11-19 18:00:00,2024-11-19 18:15:00,0,False,False,
2225,318,2024-11-20,2024-11-20 09:00:00,2024-11-20 08:46:00,2024-11-20 18:00:00,2024-11-20 17:47:00,0,False,False,
2226,318,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:19:00,2024-11-21 18:00:00,2024-11-21 18:54:00,19,True,False,교통 체증
2227,319,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:13:00,2024-11-15 18:00:00,2024-11-15 17:37:00,13,True,False,개인 사정
2228,319,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:49:00,2024-11-16 18:00:00,2024-11-16 17:35:00,0,False,False,
2229,319,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:12:00,2024-11-17 18:00:00,2024-11-17 18:04:00,12,True,False,교통 체증
2230,319,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:06:00,2024-11-18 18:00:00,2024-11-18 18:46:00,6,True,False,교통 체증
2231,319,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:15:00,2024-11-19 18:00:00,2024-11-19 18:29:00,15,True,False,건강 문제
2232,319,2024-11-20,2024-11-20 09:00:00,,2024-11-20 18:00:00,,0,False,True,병가
2233,319,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:58:00,2024-11-21 18:00:00,2024-11-21 18:20:00,0,False,False,
2234,320,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:53:00,2024-11-15 18:00:00,2024-11-15 17:36:00,0,False,False,
2235,320,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:00:00,2024-11-16 18:00:00,2024-11-16 17:33:00,0,False,False,
2236,320,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:24:00,2024-11-17 18:00:00,2024-11-17 17:40:00,24,True,False,건강 문제
2237,320,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,가족 행사
2238,320,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:16:00,2024-11-19 18:00:00,2024-11-19 18:22:00,16,True,False,개인 사정
2239,320,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:23:00,2024-11-20 18:00:00,2024-11-20 18:44:00,23,True,False,교통 체증
2240,320,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:17:00,2024-11-21 18:00:00,2024-11-21 18:43:00,17,True,False,개인 사정
2241,321,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:21:00,2024-11-15 18:00:00,2024-11-15 18:07:00,21,True,False,개인 사정
2242,321,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:59:00,2024-11-16 18:00:00,2024-11-16 17:35:00,0,False,False,
2243,321,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:08:00,2024-11-17 18:00:00,2024-11-17 18:11:00,8,True,False,건강 문제
2244,321,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:26:00,2024-11-18 18:00:00,2024-11-18 18:28:00,26,True,False,건강 문제
2245,321,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,교통 문제
2246,321,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:19:00,2024-11-20 18:00:00,2024-11-20 18:13:00,19,True,False,교통 체증
2247,321,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:48:00,2024-11-21 18:00:00,2024-11-21 17:31:00,0,False,False,
2248,322,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:29:00,2024-11-15 18:00:00,2024-11-15 17:58:00,29,True,False,개인 사정
2249,322,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:47:00,2024-11-16 18:00:00,2024-11-16 18:13:00,0,False,False,
2250,322,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:20:00,2024-11-17 18:00:00,2024-11-17 17:53:00,20,True,False,건강 문제
2251,322,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:05:00,2024-11-18 18:00:00,2024-11-18 18:55:00,5,True,False,개인 사정
2252,322,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:19:00,2024-11-19 18:00:00,2024-11-19 18:46:00,19,True,False,교통 체증
2253,322,2024-11-20,2024-11-20 09:00:00,,2024-11-20 18:00:00,,0,False,True,병가
2254,322,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:18:00,2024-11-21 18:00:00,2024-11-21 18:52:00,18,True,False,개인 사정
2255,323,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:47:00,2024-11-15 18:00:00,2024-11-15 18:47:00,0,False,False,
2256,323,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:55:00,2024-11-16 18:00:00,2024-11-16 17:57:00,0,False,False,
2257,323,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:57:00,2024-11-17 18:00:00,2024-11-17 18:19:00,0,False,False,
